temperature_array,latitude,longitude,altitude
[-0.1638483965014578],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.16345966958211863],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.16423712342079697],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.16034985422740533],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.16151603498542283],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.159572400388727],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.1669582118561711],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.15646258503401367],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.1560738581146745],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.15490767735665703],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.15685131195335283],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.16034985422740533],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.16345966958211863],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.1681243926141886],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.1657920310981536],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.16345966958211863],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.1607385811467445],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.15996112730806616],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.1669582118561711],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.1669582118561711],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.1755102040816327],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.17123420796890193],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.17201166180758026],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.16656948493683194],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.17201166180758026],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.17240038872691943],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.16423712342079697],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.16307094266277947],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.16423712342079697],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.1657920310981536],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.16462585034013613],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.16618075801749277],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.1669582118561711],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.16656948493683194],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.1825072886297377],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.18211856171039853],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.18095238095238103],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.1922254616132168],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.1844509232264335],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
[-0.17589893100097187],[-0.2149380862115677],[-0.4966740136216349],[-0.050434432360895336]
