temperature_array,latitude,longitude,altitude
[-0.17201166180758026],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.17201166180758026],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.17201166180758026],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.1801749271137027],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.18600583090379016],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.19028182701652097],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.17978620019436353],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.17978620019436353],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.1778425655976677],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.17395529640427607],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.17240038872691943],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.17706511175898937],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.17589893100097187],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.18211856171039853],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.17706511175898937],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.17628765792031106],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.17512147716229357],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.17512147716229357],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.17240038872691943],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.17006802721088443],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.1704567541302236],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.17395529640427607],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.17823129251700687],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.18172983479105936],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.17706511175898937],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.17317784256559776],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.17278911564625857],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
[-0.185617103984451],[-0.11993796312252848],[-0.16786799308987438],[0.24828816387594224]
